SPECIES_CODE,SPECIES,COMMON_NAME,YEAR,N_SITES,COLLATED_INDEX,YEAR_RANK,TIME_PERIOD,COUNTRY
104,"Polygonia c-album","Comma",2017,55,2.03,11,"1979-2024","Scotland"
104,"Polygonia c-album","Comma",2018,66,2.31,2,"1979-2024","Scotland"
104,"Polygonia c-album","Comma",2019,64,2.1,9,"1979-2024","Scotland"
104,"Polygonia c-album","Comma",2020,52,2.01,12,"1979-2024","Scotland"
104,"Polygonia c-album","Comma",2021,74,1.9,15,"1979-2024","Scotland"
104,"Polygonia c-album","Comma",2022,84,1.91,14,"1979-2024","Scotland"
104,"Polygonia c-album","Comma",2023,87,2.36,1,"1979-2024","Scotland"
104,"Polygonia c-album","Comma",2024,79,2.19,6,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1979,11,1.85,32,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1980,10,1.65,43,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1981,11,1.32,46,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1982,11,2.02,21,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1983,12,2.13,13,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1984,11,2.43,4,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1985,13,1.93,27,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1986,13,1.79,36,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1987,13,1.48,45,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1988,14,1.52,44,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1989,17,2.2,10,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1990,14,2.24,8,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1991,15,2.54,2,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1992,18,2.66,1,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1993,17,2.01,25,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1994,18,1.7,42,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1995,19,1.85,32,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1996,22,1.71,41,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1997,20,2.09,18,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1998,21,2.48,3,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",1999,25,2.27,7,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2000,26,1.77,37,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2001,29,1.76,38,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2002,35,1.75,39,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2003,46,2.18,11,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2004,52,2.31,6,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2005,51,2.36,5,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2006,60,2.16,12,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2007,69,1.75,39,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2008,64,1.89,30,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2009,88,2.13,13,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2010,83,2.06,19,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2011,91,2.02,21,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2012,75,2.02,21,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2013,92,2.24,8,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2014,100,2.01,25,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2015,102,2.05,20,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2016,96,1.91,28,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2017,89,1.9,29,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2018,111,2.02,21,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2019,103,2.11,15,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2020,84,2.11,15,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2021,115,2.1,17,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2022,130,1.82,35,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2023,129,1.85,32,"1979-2024","Scotland"
106,"Polyommatus icarus","Common Blue",2024,110,1.89,30,"1979-2024","Scotland"
12,"Speyeria aglaja","Dark Green Fritillary",1979,9,2.23,6,"1979-2024","Scotland"
12,"Speyeria aglaja","Dark Green Fritillary",1980,8,2.13,13,"1979-2024","Scotland"
12,"Speyeria aglaja","Dark Green Fritillary",1981,10,1.78,41,"1979-2024","Scotland"
12,"Speyeria aglaja","Dark Green Fritillary",1982,9,2.18,7,"1979-2024","Scotland"
12,"Speyeria aglaja","Dark Green Fritillary",1983,10,2.03,21,"1979-2024","Scotland"
12,"Speyeria aglaja","Dark Green Fritillary",1984,9,2.45,1,"1979-2024","Scotland"
12,"Speyeria aglaja","Dark Green Fritillary",1985,10,2.26,5,"1979-2024","Scotland"
12,"Speyeria aglaja","Dark Green Fritillary",1986,12,1.91,31,"1979-2024","Scotland"
12,"Speyeria aglaja","Dark Green Fritillary",1987,12,1.88,35,"1979-2024","Scotland"
12,"Speyeria aglaja","Dark Green Fritillary",1988,13,1.45,46,"1979-2024","Scotland"
12,"Speyeria aglaja","Dark Green Fritillary",1989,15,1.62,45,"1979-2024","Scotland"
12,"Speyeria aglaja","Dark Green Fritillary",1990,13,1.84,39,"1979-2024","Scotland"
12,"Speyeria aglaja","Dark Green Fritillary",1991,14,1.99,24,"1979-2024","Scotland"
